,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0,0.1,1,0.1.1,1.1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,2017-08-26 08:40:00,4.1590424,5.878776599999999,4.302174,5.878776599999999,4.302174,4.3998685,6.03025,4.306026999999999,6.575083,5.409621,6.402837,4.1596227,4.1594042999999985,5.835355799999999,6.304017,6.173203,6.6155880000000025,5.7656355,5.362336,4.15908,6.1918573,4.7081633,5.842203,4.160358400000002,6.7444169999999986,4.1957574,4.159665,5.3604980000000015,4.1592517,4.1597599999999995,5.6828410000000025,6.629681599999999,4.1599517,6.6739564,5.6048803,5.8601985,5.9093328000000005,4.158969,4.1596174,4.245618,4.159333,4.1600366,4.2540216,4.1593056000000015,5.85458,4.1604314,4.159637,4.1602387,6.2710443
621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,2017-08-26 08:42:00,4.1585540000000005,5.8791494,4.3039346,5.8791494,4.3039346,4.401489700000001,6.029935,4.307975,6.575112,5.4146366,6.4030557,4.1590419999999995,4.1589160000000005,5.8353477,6.3040699999999985,6.1730127,6.61538,5.766911,5.373939,4.158577999999999,6.192378,4.7302985,5.8426800000000005,4.1595516,6.7442503,4.1988080000000005,4.159147,5.369036,4.158657,4.1589813,5.6854324,6.6297035000000015,4.1593227,6.6739244000000015,5.604767,5.8605595,5.908963,4.1584900000000005,4.15906,4.2472715,4.1588483,4.15916,4.257043,4.1587796,5.8560524,4.1595483,4.159091,4.159439,6.2714043
622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,2017-08-26 08:44:00,4.158107,5.879487,4.3053317,5.879487,4.3053317,4.4028673,6.0295830000000015,4.3095493,6.575042999999999,5.419448,6.403194,4.1584910000000015,4.158484,5.835292,6.3040557,6.1727657,6.6151237000000025,5.768196,5.3850937000000005,4.1581235,6.1928773,4.753171,5.843154,4.158931,6.7440405,4.201484,4.1586847,5.377274,4.1581616000000015,4.1582146,5.6878543,6.629670599999999,4.158832,6.6738586,5.604688,5.860886,5.9086404,4.158051,4.158587000000002,4.2484519999999995,4.158391,4.158487999999998,4.259713,4.158272,5.8574696,4.158856,4.158594,4.1588707000000005,6.271713
623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,2017-08-26 08:46:00,4.157701,5.879819,4.3065505,5.879819,4.3065505,4.4041533,6.029128,4.310953,6.5748863,5.424107599999999,6.4032526,4.158004,4.1581326,5.835163,6.3039627000000005,6.172423,6.6147990000000005,5.769491,5.396006,4.157711,6.1933099999999985,4.776939,5.8436502999999975,4.1585097,6.7437663,4.203823000000001,4.1583223,5.385311,4.1577353,4.1575866,5.6901699999999975,6.6295604999999975,4.1584682,6.673717999999999,5.6045690000000015,5.8612113,5.908278,4.1576633,4.1582217,4.2493514999999995,4.1580043,4.1579432,4.2621183,4.157814,5.8588505,4.1583605000000015,4.158203,4.158474,6.2719326
624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,2017-08-26 08:48:00,4.1573515,5.880148999999999,4.3076916,5.880148999999999,4.3076916,4.405373,6.0285945,4.3122697,6.5746600000000015,5.4286346,6.4032519999999975,4.157647,4.157866,5.8349695,6.303813,6.1720047,6.6144247000000025,5.770789,5.406886,4.157357,6.1936839999999975,4.800845,5.8441668,4.1582265,6.7434509999999985,4.205957,4.158056,5.393177,4.157379,4.157151,5.6923943,6.6293960000000025,4.1582046,6.67352,5.6043897000000005,5.861539,5.9078717,4.157331,4.1579523,4.2501025000000014,4.157702,4.1575120000000005,4.2643523000000005,4.157422,5.860199,4.158042,4.1579213,4.158194,6.272084
625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,2017-08-26 08:50:00,4.157063,5.8804735999999975,4.308768700000001,5.8804735999999975,4.308768700000001,4.406512,6.027998,4.313523,6.574378500000001,5.433059,6.403207,4.157421,4.157668,5.834723,6.3036227,6.1715269999999975,6.614014599999999,5.772083,5.417661,4.1570654000000005,6.194014,4.824189700000002,5.8446989999999985,4.158047,6.7431064,4.2080193,4.157866,5.400785,4.1570883,4.156931,5.694534,6.6291933000000025,4.1580257000000005,6.673278999999999,5.604155,5.8618654999999995,5.907418,4.1570554,4.157757,4.250755000000002,4.157474,4.157175,4.266474700000002,4.157103,5.8615165000000005,4.1578436000000005,4.157722,4.158005,6.272185
626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,2017-08-26 08:52:00,4.157115,5.8811297,4.310139,5.8811297,4.310139,4.4079489999999995,6.0276823,4.3151307,6.574414999999999,5.437685,6.403453,4.157691000000002,4.157865,5.834766,6.3036976,6.1712985,6.6138580000000005,5.7736955000000005,5.428687,4.1571336,6.194664,4.8478155,5.8455834000000015,4.1585484,6.743044,4.2103980000000005,4.1580705999999985,5.4085207,4.1572830000000005,4.1573486000000015,5.696943,6.6292649999999975,4.158423,6.673322,5.604161,5.862524,5.9072647000000025,4.157123,4.1580577000000005,4.251743,4.1575856,4.1574883,4.2689114,4.1571302,5.863182,4.1583442999999995,4.1579757000000015,4.1584682,6.2725754
627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,2017-08-26 08:54:00,4.1571655,5.8818160000000015,4.31159,5.8818160000000015,4.31159,4.409456700000002,6.0273900000000005,4.316834,6.5744944000000025,5.442266,6.403722,4.1579757000000015,4.158059,5.834849,6.3037915,6.171075,6.6137175999999975,5.775336,5.4396014,4.1571946,6.1953197,4.8717966,5.846525,4.158997,6.7430015,4.2129164,4.158295,5.4160910000000015,4.1574339999999985,4.157832,5.699315,6.6293573000000015,4.1587796,6.673379400000001,5.6041703,5.863216,5.9071183,4.1571836000000015,4.158338,4.252837,4.1577125,4.157731,4.271458,4.1571665,5.8648467,4.158802,4.1582346,4.1588783,6.272985
628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,2017-08-26 08:56:00,4.1572146,5.8825355,4.3131237,5.8825355,4.3131237,4.411028,6.0271297,4.318636,6.574624000000001,5.4468026,6.404021299999999,4.1582427000000015,4.1582527,5.8349699999999975,6.303908,6.1708680000000005,6.613600999999999,5.7769985,5.450409,4.1572510000000005,6.196007,4.8961263,5.847518,4.1593595,6.742991,4.2155633,4.158521,5.423418,4.1575475,4.1582847,5.701656,6.629478999999999,4.159092,6.6734652999999975,5.6041846,5.8639426,5.9069996,4.1572385,4.158595,4.2540417,4.1578455000000005,4.1579123,4.274117,4.157213,5.866522,4.1591830000000005,4.158477,4.1592245000000005,6.2734237
629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,2017-08-26 08:58:00,4.1570540000000005,5.883033999999999,4.3144417,5.883033999999999,4.3144417,4.412358,6.02665,4.320238,6.5745277,5.451014499999999,6.404103,4.158297,4.1582956,5.834876,6.303794,6.1704574,6.6132708,5.7784510000000004,5.460863,4.157159,6.1964707,4.920884,5.8482933,4.1593904,6.7427735,4.21802,4.1585779999999986,5.4303617,4.157457,4.158431,5.703673,6.629383,4.1591473,6.6733227,5.6039767,5.86445,5.9066777,4.1571364,4.158642,4.2550364,4.1577449999999985,4.157808999999999,4.276468799999999,4.157033,5.867936,4.159223,4.1585274,4.159266000000001,6.273642
630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,2017-08-26 09:00:00,4.1569214,5.883523,4.3157043,5.883523,4.3157043,4.4136405,6.0261884000000006,4.3217690000000015,6.574414,5.4551300000000005,6.404175,4.1583295,4.158341,5.834797,6.3036747,6.1700525,6.61293,5.779903,5.4709187,4.1570816,6.196939,4.946231,5.8490767,4.1593914,6.7425547,4.2203745999999995,4.158615,5.4370712999999995,4.157383,4.158502599999999,5.7056255,6.6292824999999995,4.1591916,6.673176,5.603779,5.8649483,5.90639,4.15705,4.1586847,4.255925,4.157662,4.157717,4.278688400000001,4.1568879999999995,5.869313,4.1592345,4.158561,4.1592956,6.2738657
631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,2017-08-26 09:02:00,4.15681,5.88402,4.3169866,5.88402,4.3169866,4.4149075,6.0257707,4.3232813,6.574304,5.459112999999999,6.4042597,4.1583543,4.158385,5.834764,6.3035644999999985,6.169679599999999,6.612592,5.781378299999999,5.480593700000001,4.157014,6.197422,4.971344,5.8498945,4.1594553,6.742349000000001,4.222647,4.1586447,5.443569,4.1573129999999985,4.158538,5.7075205,6.6291943,4.1592665,6.6730336999999995,5.6036134,5.8654556,5.9061627,4.1569753,4.1587315,4.256785,4.1575989999999985,4.1576343,4.2808160000000015,4.1567674,5.8706665000000005,4.159264,4.1585839999999985,4.159370399999999,6.2741165
632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,2017-08-26 09:04:00,4.1566787000000005,5.8844629999999984,4.318322,5.8844629999999984,4.318322,4.4161150000000005,6.0253453000000015,4.3247056,6.5741453,5.4629774000000015,6.404308,4.15827,4.1583476,5.834727,6.303427,6.1692924000000025,6.6122274,5.782819,5.4900769999999985,4.1568675000000015,6.1978555,4.996042299999999,5.8506913,4.1593870000000015,6.7421107000000005,4.224789599999999,4.15862,5.4497857000000005,4.1571174,4.1584330000000005,5.709304,6.629078,4.1592129999999985,6.672856299999999,5.6034317000000025,5.8659115,5.905926,4.156832,4.1586905,4.257527400000002,4.157524,4.157388,4.282825,4.1566339999999995,5.871923000000002,4.1591883,4.1585410000000005,4.1592994,6.274343
633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,2017-08-26 09:06:00,4.1565650000000005,5.8849273,4.3198705,5.8849273,4.3198705,4.417310700000002,6.024983,4.326132,6.574012299999999,5.4667683,6.4043927000000025,4.158281,4.1583524,5.8347597,6.303321,6.16896,6.6118865000000016,5.7843013,5.499292,4.1567397,6.1983266,5.0201907,5.8515344,4.15937,6.741906,4.226854,4.158633999999998,5.4557720000000005,4.1569642999999985,4.1584516,5.7110376,6.628994500000001,4.1592026,6.6727023,5.6033,5.8663893,5.905778,4.1567082000000015,4.158695,4.258247,4.157466,4.1572113,4.2847733,4.1565194,5.873175,4.159172,4.1585555,4.1592769999999994,6.274618
634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,2017-08-26 09:08:00,4.15902,5.8885846,4.3253593,5.8885846,4.3253593,4.4221650000000015,6.0279235999999985,4.331446,6.5773509999999975,5.4738307,6.407655,4.1610646000000004,4.1608589999999985,5.8381370000000015,6.3062735,6.1716576,6.6144857,5.7889705000000005,5.5115366,4.1590940000000005,6.2019734,5.047086,5.8557706,4.162416,6.7447023,4.2323627,4.1613703,5.464657,4.159326,4.1615806000000015,5.716167,6.63197,4.161928700000002,6.675692999999999,5.60619,5.8700614,5.9087963,4.1590166,4.161304,4.2628317000000004,4.160144,4.1601175999999995,4.2906275,4.1591569999999995,5.8776855,4.162273,4.1613045,4.162198,6.278168
635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,2017-08-26 09:10:00,4.161139,5.8930419999999994,4.333398000000001,5.8930419999999994,4.333398000000001,4.4288087,6.0320152999999985,4.3388290000000005,6.581881,5.4817758,6.411927,4.1632323,4.162989,5.842904,6.3101263,6.175364,6.6178880000000015,5.7946157,5.524564,4.161121,6.2064233,5.0746410000000015,5.8608875,4.164643,6.748287,4.2399830000000005,4.1636453,5.474367,4.1612425,4.1639376000000015,5.722038,6.6357994000000025,4.1640906000000015,6.679363,5.610241,5.8745655999999995,5.912969,4.1610036,4.1634107,4.2695099999999995,4.1624517,4.162810299999999,4.298605,4.1614265,5.8829618,4.1644597,4.163515,4.1643514999999995,6.2826614
636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,2017-08-26 09:12:00,4.16276,5.898343,4.3439492999999985,5.898343,4.3439492999999985,4.437003,6.0376654,4.3479214000000015,6.587777,5.4905976999999995,6.417371299999999,4.1647115,4.164546499999998,5.849444999999999,6.315082,6.1803465,6.622342,5.801528,5.5383887000000005,4.162689,6.2119265,5.102608999999998,5.8671045,4.166124,6.752864999999999,4.249502,4.165254,5.485057,4.1627116000000015,4.16528,5.7287445,6.6407112999999995,4.165627,6.683936999999999,5.6158867,5.8800073,5.918778400000001,4.162553,4.1649103,4.277773000000002,4.164117,4.1651034,4.3084245,4.1631536,5.8891335,4.1659093,4.165029,4.165831,6.2884035
637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,2017-08-26 09:14:00,4.161291,5.9010224000000004,4.3525634,5.9010224000000004,4.3525634,4.442404,6.041337,4.35384,6.591228,5.4965209999999995,6.420503599999999,4.1629534,4.163115,5.854242299999999,6.317749,6.1832247,6.6245509999999985,5.806141,5.54936,4.1612535,6.2150992999999985,5.1270776,5.870876,4.1642222,6.755184,4.256037999999998,4.1636796,5.4931160000000006,4.161222,4.1630735,5.732508,6.6433864,4.164016200000002,6.686069,5.61982,5.8829737,5.922815,4.1611443,4.163377,4.282450700000001,4.1625595,4.163805,4.315005,4.161561,5.8925505,4.1639285,4.163392,4.164022,6.2918224
638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,2017-08-26 09:16:00,4.160031,5.9037604,4.3615007000000015,5.9037604,4.3615007000000015,4.447326,6.045207,4.358874299999999,6.594921,5.5024095,6.423647,4.1614738,4.1619945,5.859103,6.320439,6.1861305,6.626809599999999,5.811015,5.5602550000000015,4.160009,6.2184315,5.1507106,5.874895,4.1628870000000004,6.757627499999999,4.2610273,4.1624904,5.501082,4.159998000000001,4.161314,5.7363014,6.6461130000000015,4.1628300000000005,6.6884136,5.623899,5.8861065,5.926999,4.159949299999999,4.1622148,4.2853293,4.1613120000000015,4.1628156,4.3204618,4.1601550000000005,5.895962,4.162546,4.16215,4.1627736,6.295393
639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,2017-08-26 09:18:00,4.1590085,5.906560400000001,4.372157,5.906560400000001,4.372157,4.452438,6.0487769999999985,4.3640633,6.59864,5.5083404,6.4266267,4.1606054,4.1612053,5.8636346,6.3229356,6.1886887999999995,6.62891,5.815943,5.5712934,4.15899,6.22169,5.1736617,5.879077400000001,4.162063,6.7599893,4.265207299999998,4.1616898,5.5089407,4.159014,4.160439,5.7402315,6.6486600000000005,4.1620502,6.690763499999999,5.627584,5.889409,5.9309244,4.158982,4.1614156000000015,4.287701599999999,4.1604605,4.162173,4.3257910000000015,4.159050499999998,5.899383,4.1616545,4.1613116,4.1619754,6.2988014
640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,2017-08-26 09:20:00,4.1582446000000015,5.9093337,4.3847504,5.9093337,4.3847504,4.4575366999999995,6.052038,4.369447,6.6022881999999985,5.5142574,6.4293933,4.1601443,4.160757,5.867875,6.3252163,6.1909,6.63082,5.820828,5.582521,4.1582273999999995,6.2248072999999975,5.195979,5.8833547,4.1617365,6.762194,4.268973,4.1612926,5.516696,4.1582747000000015,4.160019999999999,5.744205,6.6510177,4.161675,6.6930369999999995,5.630955,5.8927565,5.934556,4.158253,4.1610236,4.29014,4.159888,4.161873,4.3312683,4.158233,5.9027410000000025,4.161291599999998,4.1609206,4.1616135000000005,6.3019867
641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,2017-08-26 09:22:00,4.1576853,5.9120245,4.3991989999999985,5.9120245,4.3991989999999985,4.462568,6.0550632,4.374963,6.605775,5.5201464000000025,6.431938,4.1600532999999995,4.160544,5.871884,6.327289,6.1928300000000025,6.632542599999999,5.8256435,5.593948,4.157669,6.227765,5.217735,5.887646,4.1615796000000005,6.76423,4.2726083,4.1611,5.524331,4.157727,4.1600018,5.7481620000000015,6.6532009999999975,4.1614795,6.695226700000001,5.6341449999999975,5.896029,5.937895,4.157764,4.1608543,4.2926745,4.1595654,4.1617084,4.3368793,4.157628,5.9059815,4.1611614,4.160775,4.161433000000001,6.3049607
642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,2017-08-26 09:24:00,4.1572723,5.914615,4.41547,5.914615,4.41547,4.467561,6.057931,4.3805413,6.608720299999999,5.525976999999999,6.4343996,4.1600747,4.1604443,5.8757834,6.329198,6.1945653,6.6341057,5.8304050000000025,5.604953299999999,4.1572576,6.2305923,5.238885400000001,5.8919234000000005,4.1614629999999995,6.76611,4.2760370000000005,4.1609864000000005,5.5318613,4.1573186,4.1600730000000015,5.7520514,6.6552477,4.161350700000002,6.6973033,5.6372123,5.8992014,5.940996599999999,4.1575904,4.1607704,4.295275,4.1597266,4.1615839999999995,4.3425775,4.1571727,5.9090886,4.1610885,4.1607056,4.1613154,6.307773
643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,2017-08-26 09:26:00,4.156964,5.9171185,4.433492,5.9171185,4.433492,4.4725237,6.0607014,4.3861574999999995,6.611392,5.531761,6.4368919999999985,4.160108,4.160394,5.8796177000000025,6.3309865,6.1961694000000005,6.635538,5.8351016,5.615692,4.15695,6.233325,5.2593746,5.896202,4.1613489999999995,6.7678600000000015,4.2792397000000015,4.1608996,5.539311,4.15701,4.1601195,5.7559085,6.657186,4.161244,6.6992720000000014,5.640179,5.9022703000000005,5.9439306,4.1577673,4.1607156000000005,4.2978816,4.163078,4.1614666,4.348335,4.1568413,5.9120674000000015,4.16102,4.160654,4.1612153,6.310483
644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,2017-08-26 09:28:00,4.156728,5.9195519999999995,4.4532022000000016,5.9195519999999995,4.4532022000000016,4.477486,6.0634356,4.391816599999999,6.613885400000001,5.537517,6.439381,4.1601230000000005,4.1603637,5.883424,6.3326845,6.1976967000000025,6.636867,5.8397307000000005,5.6263194000000025,4.1567154,6.2359977,5.279139,5.9004955,4.1612325,6.769514,4.2823043,4.160819999999998,5.5466940000000005,4.156773,4.16012,5.759742299999999,6.6590240000000005,4.1611443,6.701151400000001,5.643068,5.905241,5.946779,4.158156,4.160668,4.300463,4.1692243,4.1613492999999995,4.354123,4.156598000000002,5.914929,4.1609419999999995,4.1606016000000015,4.161119,6.3131557
645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,2017-08-26 09:30:00,4.156545,5.9219275,4.4749746,5.9219275,4.4749746,4.482517,6.066139,4.397543,6.616246,5.5432505999999995,6.4419010000000005,4.1601114,4.160337,5.8872269999999975,6.334321,6.1991897000000025,6.6381190000000005,5.8442989999999995,5.636902,4.1565337,6.238638,5.2982526,5.904749400000001,4.1611156000000005,6.7710977,4.285258,4.160743,5.5540233,4.156588,4.1600795,5.76355,6.6607857,4.161046,6.702961,5.6458964000000025,5.908119999999999,5.9495726,4.1585684,4.1606182999999985,4.303015,4.175877,4.161232,4.3599586,4.156417,5.9176927,4.1608540000000005,4.160542,4.161021,6.3158064
