# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-10 12:30:32 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08068800 Cypress Ck at Grant Rd nr Cypress, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08068800
#            TS   parameter     Description
#        140324       00060     Discharge, cubic feet per second
#        140325       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://nwis.waterdata.usgs.gov/usa/nwis/revision/?site_no=08068800&ts_ids=140324]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	140324_00060	140324_00060_cd	140325_00065	140325_00065_cd
USGS	08068800	2017-06-02 18:30	CDT	61.8	A	102.84	A
USGS	08068800	2017-06-02 18:45	CDT	61.8	A	102.84	A
USGS	08068800	2017-06-02 19:00	CDT	62.6	A	102.85	A
USGS	08068800	2017-06-02 19:15	CDT	61.8	A	102.84	A
USGS	08068800	2017-06-02 19:30	CDT	62.6	A	102.85	A
USGS	08068800	2017-06-02 19:45	CDT	63.4	A	102.86	A
USGS	08068800	2017-06-02 20:00	CDT	63.5	A	102.86	A
USGS	08068800	2017-06-02 20:15	CDT	64.3	A	102.87	A
USGS	08068800	2017-06-02 20:30	CDT	63.5	A	102.86	A
USGS	08068800	2017-06-02 20:45	CDT	64.3	A	102.87	A
USGS	08068800	2017-06-02 21:00	CDT	64.3	A	102.87	A
USGS	08068800	2017-06-02 21:15	CDT	65.2	A	102.88	A
USGS	08068800	2017-06-02 21:30	CDT	64.4	A	102.87	A
USGS	08068800	2017-06-02 21:45	CDT	65.2	A	102.88	A
USGS	08068800	2017-06-02 22:00	CDT	65.2	A	102.88	A
USGS	08068800	2017-06-02 22:15	CDT	66.1	A	102.89	A
USGS	08068800	2017-06-02 22:30	CDT	66.1	A	102.89	A
USGS	08068800	2017-06-02 22:45	CDT	65.3	A	102.88	A
USGS	08068800	2017-06-02 23:00	CDT	65.3	A	102.88	A
USGS	08068800	2017-06-02 23:15	CDT	66.1	A	102.89	A
USGS	08068800	2017-06-02 23:30	CDT	66.1	A	102.89	A
USGS	08068800	2017-06-02 23:45	CDT	66.2	A	102.89	A
USGS	08068800	2017-06-03 00:00	CDT	66.2	A	102.89	A
USGS	08068800	2017-06-03 00:15	CDT	66.2	A	102.89	A
USGS	08068800	2017-06-03 00:30	CDT	66.2	A	102.89	A
USGS	08068800	2017-06-03 00:45	CDT	66.2	A	102.89	A
USGS	08068800	2017-06-03 01:00	CDT	66.2	A	102.89	A
USGS	08068800	2017-06-03 01:15	CDT	66.3	A	102.89	A
USGS	08068800	2017-06-03 01:30	CDT	65.4	A	102.88	A
USGS	08068800	2017-06-03 01:45	CDT	65.5	A	102.88	A
USGS	08068800	2017-06-03 02:00	CDT	64.6	A	102.87	A
USGS	08068800	2017-06-03 02:15	CDT	64.7	A	102.87	A
USGS	08068800	2017-06-03 02:30	CDT	63.8	A	102.86	A
USGS	08068800	2017-06-03 02:45	CDT	63.0	A	102.85	A
USGS	08068800	2017-06-03 03:00	CDT	63.9	A	102.86	A
USGS	08068800	2017-06-03 03:15	CDT	63.1	A	102.85	A
USGS	08068800	2017-06-03 03:30	CDT	62.3	A	102.84	A
USGS	08068800	2017-06-03 03:45	CDT	62.3	A	102.84	A
USGS	08068800	2017-06-03 04:00	CDT	62.3	A	102.84	A
USGS	08068800	2017-06-03 04:15	CDT	62.3	A	102.84	A
USGS	08068800	2017-06-03 04:30	CDT	61.5	A	102.83	A
USGS	08068800	2017-06-03 04:45	CDT	60.7	A	102.82	A
USGS	08068800	2017-06-03 05:00	CDT	60.8	A	102.82	A
USGS	08068800	2017-06-03 05:15	CDT	60.8	A	102.82	A
USGS	08068800	2017-06-03 05:30	CDT	60.0	A	102.81	A
USGS	08068800	2017-06-03 05:45	CDT	60.0	A	102.81	A
USGS	08068800	2017-06-03 06:00	CDT	59.2	A	102.80	A
USGS	08068800	2017-06-03 06:15	CDT	59.3	A	102.80	A
USGS	08068800	2017-06-03 06:30	CDT	58.5	A	102.79	A
USGS	08068800	2017-06-03 06:45	CDT	57.7	A	102.78	A
USGS	08068800	2017-06-03 07:00	CDT	57.7	A	102.78	A
USGS	08068800	2017-06-03 07:15	CDT	57.8	A	102.78	A
USGS	08068800	2017-06-03 07:30	CDT	57.0	A	102.77	A
USGS	08068800	2017-06-03 07:45	CDT	56.2	A	102.76	A
USGS	08068800	2017-06-03 08:00	CDT	56.3	A	102.76	A
USGS	08068800	2017-06-03 08:15	CDT	55.5	A	102.75	A
USGS	08068800	2017-06-03 08:30	CDT	54.8	A	102.74	A
USGS	08068800	2017-06-03 08:45	CDT	54.8	A	102.74	A
USGS	08068800	2017-06-03 09:00	CDT	54.8	A	102.74	A
USGS	08068800	2017-06-03 09:15	CDT	53.3	A	102.72	A
USGS	08068800	2017-06-03 09:30	CDT	53.3	A	102.72	A
USGS	08068800	2017-06-03 09:45	CDT	53.4	A	102.72	A
USGS	08068800	2017-06-03 10:00	CDT	53.4	A	102.72	A
USGS	08068800	2017-06-03 10:15	CDT	53.4	A	102.72	A
USGS	08068800	2017-06-03 10:30	CDT	52.7	A	102.71	A
USGS	08068800	2017-06-03 10:45	CDT	51.9	A	102.70	A
USGS	08068800	2017-06-03 11:00	CDT	52.0	A	102.70	A
USGS	08068800	2017-06-03 11:15	CDT	51.2	A	102.69	A
USGS	08068800	2017-06-03 11:30	CDT	50.4	A	102.68	A
USGS	08068800	2017-06-03 11:45	CDT	49.6	A	102.67	A
USGS	08068800	2017-06-03 12:00	CDT	49.6	A	102.67	A
USGS	08068800	2017-06-03 12:15	CDT	49.6	A	102.67	A
USGS	08068800	2017-06-03 12:30	CDT	48.9	A	102.66	A
USGS	08068800	2017-06-03 12:45	CDT	48.9	A	102.66	A
USGS	08068800	2017-06-03 13:00	CDT	48.1	A	102.65	A
USGS	08068800	2017-06-03 13:15	CDT	48.1	A	102.65	A
USGS	08068800	2017-06-03 13:30	CDT	47.3	A	102.64	A
USGS	08068800	2017-06-03 13:45	CDT	47.4	A	102.64	A
USGS	08068800	2017-06-03 14:00	CDT	46.6	A	102.63	A
USGS	08068800	2017-06-03 14:15	CDT	46.6	A	102.63	A
USGS	08068800	2017-06-03 14:30	CDT	45.9	A	102.62	A
USGS	08068800	2017-06-03 14:45	CDT	47.4	A	102.64	A
USGS	08068800	2017-06-03 15:00	CDT	45.9	A	102.62	A
USGS	08068800	2017-06-03 15:15	CDT	45.9	A	102.62	A
USGS	08068800	2017-06-03 15:30	CDT	45.9	A	102.62	A
USGS	08068800	2017-06-03 15:45	CDT	45.2	A	102.61	A
USGS	08068800	2017-06-03 16:00	CDT	45.2	A	102.61	A
USGS	08068800	2017-06-03 16:15	CDT	45.2	A	102.61	A
USGS	08068800	2017-06-03 16:30	CDT	44.5	A	102.60	A
USGS	08068800	2017-06-03 16:45	CDT	45.2	A	102.61	A
USGS	08068800	2017-06-03 17:00	CDT	43.8	A	102.59	A
USGS	08068800	2017-06-03 17:15	CDT	43.8	A	102.59	A
USGS	08068800	2017-06-03 17:30	CDT	43.8	A	102.59	A
USGS	08068800	2017-06-03 17:45	CDT	43.8	A	102.59	A
USGS	08068800	2017-06-03 18:00	CDT	43.1	A	102.58	A
USGS	08068800	2017-06-03 18:15	CDT	43.1	A	102.58	A
USGS	08068800	2017-06-03 18:30	CDT	43.1	A	102.58	A
USGS	08068800	2017-06-03 18:45	CDT	43.1	A	102.58	A
USGS	08068800	2017-06-03 19:00	CDT	42.4	A	102.57	A
USGS	08068800	2017-06-03 19:15	CDT	42.4	A	102.57	A
USGS	08068800	2017-06-03 19:30	CDT	42.4	A	102.57	A
USGS	08068800	2017-06-03 19:45	CDT	41.7	A	102.56	A
USGS	08068800	2017-06-03 20:00	CDT	42.5	A	102.57	A
USGS	08068800	2017-06-03 20:15	CDT	41.7	A	102.56	A
USGS	08068800	2017-06-03 20:30	CDT	41.1	A	102.55	A
USGS	08068800	2017-06-03 20:45	CDT	41.1	A	102.55	A
USGS	08068800	2017-06-03 21:00	CDT	41.1	A	102.55	A
USGS	08068800	2017-06-03 21:15	CDT	41.1	A	102.55	A
USGS	08068800	2017-06-03 21:30	CDT	41.1	A	102.55	A
USGS	08068800	2017-06-03 21:45	CDT	41.1	A	102.55	A
USGS	08068800	2017-06-03 22:00	CDT	41.1	A	102.55	A
USGS	08068800	2017-06-03 22:15	CDT	40.4	A	102.54	A
USGS	08068800	2017-06-03 22:30	CDT	40.4	A	102.54	A
USGS	08068800	2017-06-03 22:45	CDT	41.2	A	102.55	A
USGS	08068800	2017-06-03 23:00	CDT	41.2	A	102.55	A
USGS	08068800	2017-06-03 23:15	CDT	41.2	A	102.55	A
USGS	08068800	2017-06-03 23:30	CDT	41.2	A	102.55	A
USGS	08068800	2017-06-03 23:45	CDT	41.2	A	102.55	A
USGS	08068800	2017-06-04 00:00	CDT	41.9	A	102.56	A
USGS	08068800	2017-06-04 00:15	CDT	41.2	A	102.55	A
USGS	08068800	2017-06-04 00:30	CDT	42.0	A	102.56	A
USGS	08068800	2017-06-04 00:45	CDT	42.0	A	102.56	A
USGS	08068800	2017-06-04 01:00	CDT	42.7	A	102.57	A
USGS	08068800	2017-06-04 01:15	CDT	42.7	A	102.57	A
USGS	08068800	2017-06-04 01:30	CDT	43.5	A	102.58	A
USGS	08068800	2017-06-04 01:45	CDT	43.5	A	102.58	A
USGS	08068800	2017-06-04 02:00	CDT	45.0	A	102.60	A
USGS	08068800	2017-06-04 02:15	CDT	45.0	A	102.60	A
USGS	08068800	2017-06-04 02:30	CDT	46.5	A	102.62	A
USGS	08068800	2017-06-04 02:45	CDT	47.3	A	102.63	A
USGS	08068800	2017-06-04 03:00	CDT	48.9	A	102.65	A
USGS	08068800	2017-06-04 03:15	CDT	51.3	A	102.68	A
USGS	08068800	2017-06-04 03:30	CDT	53.6	A	102.71	A
USGS	08068800	2017-06-04 03:45	CDT	55.1	A	102.73	A
USGS	08068800	2017-06-04 04:00	CDT	57.4	A	102.76	A
USGS	08068800	2017-06-04 04:15	CDT	59.7	A	102.79	A
USGS	08068800	2017-06-04 04:30	CDT	60.5	A	102.80	A
USGS	08068800	2017-06-04 04:45	CDT	61.3	A	102.81	A
USGS	08068800	2017-06-04 05:00	CDT	63.0	A	102.83	A
USGS	08068800	2017-06-04 05:15	CDT	63.8	A	102.84	A
USGS	08068800	2017-06-04 05:30	CDT	64.6	A	102.85	A
USGS	08068800	2017-06-04 05:45	CDT	64.6	A	102.85	A
USGS	08068800	2017-06-04 06:00	CDT	64.7	A	102.85	A
USGS	08068800	2017-06-04 06:15	CDT	64.7	A	102.85	A
USGS	08068800	2017-06-04 06:30	CDT	64.7	A	102.85	A
USGS	08068800	2017-06-04 06:45	CDT	64.7	A	102.85	A
USGS	08068800	2017-06-04 07:00	CDT	64.7	A	102.85	A
USGS	08068800	2017-06-04 07:15	CDT	65.6	A	102.86	A
USGS	08068800	2017-06-04 07:30	CDT	68.1	A	102.89	A
USGS	08068800	2017-06-04 07:45	CDT	68.9	A	102.90	A
USGS	08068800	2017-06-04 08:00	CDT	69.7	A	102.91	A
USGS	08068800	2017-06-04 08:15	CDT	69.7	A	102.91	A
USGS	08068800	2017-06-04 08:30	CDT	70.6	A	102.92	A
USGS	08068800	2017-06-04 08:45	CDT	71.4	A	102.93	A
USGS	08068800	2017-06-04 09:00	CDT	73.1	A	102.95	A
USGS	08068800	2017-06-04 09:15	CDT	74.8	A	102.97	A
USGS	08068800	2017-06-04 09:30	CDT	76.5	A	102.99	A
USGS	08068800	2017-06-04 09:45	CDT	77.4	A	103.00	A
USGS	08068800	2017-06-04 10:00	CDT	80.0	A	103.03	A
USGS	08068800	2017-06-04 10:15	CDT	82.7	A	103.06	A
USGS	08068800	2017-06-04 10:30	CDT	84.5	A	103.08	A
USGS	08068800	2017-06-04 10:45	CDT	87.3	A	103.11	A
USGS	08068800	2017-06-04 11:00	CDT	89.2	A	103.13	A
USGS	08068800	2017-06-04 11:15	CDT	91.1	A	103.15	A
USGS	08068800	2017-06-04 11:30	CDT	95.8	A	103.20	A
USGS	08068800	2017-06-04 11:45	CDT	98.5	A	103.23	A
USGS	08068800	2017-06-04 12:00	CDT	100	A	103.25	A
USGS	08068800	2017-06-04 12:15	CDT	103	A	103.28	A
USGS	08068800	2017-06-04 12:30	CDT	105	A	103.30	A
USGS	08068800	2017-06-04 12:45	CDT	107	A	103.32	A
USGS	08068800	2017-06-04 13:00	CDT	107	A	103.32	A
USGS	08068800	2017-06-04 13:15	CDT	109	A	103.34	A
USGS	08068800	2017-06-04 13:30	CDT	109	A	103.34	A
USGS	08068800	2017-06-04 13:45	CDT	109	A	103.34	A
USGS	08068800	2017-06-04 14:00	CDT	108	A	103.33	A
USGS	08068800	2017-06-04 14:15	CDT	106	A	103.31	A
USGS	08068800	2017-06-04 14:30	CDT	106	A	103.31	A
USGS	08068800	2017-06-04 14:45	CDT	106	A	103.31	A
USGS	08068800	2017-06-04 15:00	CDT	111	A	103.36	A
USGS	08068800	2017-06-04 15:15	CDT	131	A	103.55	A
USGS	08068800	2017-06-04 15:30	CDT	152	A	103.76	A
USGS	08068800	2017-06-04 15:45	CDT	174	A	103.96	A
USGS	08068800	2017-06-04 16:00	CDT	196	A	104.17	A
USGS	08068800	2017-06-04 16:15	CDT	220	A	104.39	A
USGS	08068800	2017-06-04 16:30	CDT	251	A	104.64	A
USGS	08068800	2017-06-04 16:45	CDT	284	A	104.89	A
USGS	08068800	2017-06-04 17:00	CDT	311	A	105.09	A
USGS	08068800	2017-06-04 17:15	CDT	329	A	105.23	A
USGS	08068800	2017-06-04 17:30	CDT	344	A	105.34	A
USGS	08068800	2017-06-04 17:45	CDT	352	A	105.40	A
USGS	08068800	2017-06-04 18:00	CDT	358	A	105.44	A
USGS	08068800	2017-06-04 18:15	CDT	362	A	105.47	A
USGS	08068800	2017-06-04 18:30	CDT	362	A	105.47	A
USGS	08068800	2017-06-04 18:45	CDT	365	A	105.49	A
USGS	08068800	2017-06-04 19:00	CDT	359	A	105.45	A
USGS	08068800	2017-06-04 19:15	CDT	354	A	105.41	A
USGS	08068800	2017-06-04 19:30	CDT	344	A	105.34	A
USGS	08068800	2017-06-04 19:45	CDT	333	A	105.26	A
USGS	08068800	2017-06-04 20:00	CDT	329	A	105.23	A
USGS	08068800	2017-06-04 20:15	CDT	321	A	105.17	A
USGS	08068800	2017-06-04 20:30	CDT	307	A	105.06	A
USGS	08068800	2017-06-04 20:45	CDT	295	A	104.97	A
USGS	08068800	2017-06-04 21:00	CDT	286	A	104.90	A
USGS	08068800	2017-06-04 21:15	CDT	277	A	104.84	A
USGS	08068800	2017-06-04 21:30	CDT	265	A	104.75	A
USGS	08068800	2017-06-04 21:45	CDT	260	A	104.71	A
USGS	08068800	2017-06-04 22:00	CDT	250	A	104.63	A
USGS	08068800	2017-06-04 22:15	CDT	240	A	104.55	A
USGS	08068800	2017-06-04 22:30	CDT	235	A	104.51	A
USGS	08068800	2017-06-04 22:45	CDT	226	A	104.44	A
USGS	08068800	2017-06-04 23:00	CDT	222	A	104.40	A
USGS	08068800	2017-06-04 23:15	CDT	216	A	104.35	A
USGS	08068800	2017-06-04 23:30	CDT	213	A	104.32	A
USGS	08068800	2017-06-04 23:45	CDT	208	A	104.28	A
USGS	08068800	2017-06-05 00:00	CDT	203	A	104.23	A
USGS	08068800	2017-06-05 00:15	CDT	201	A	104.21	A
USGS	08068800	2017-06-05 00:30	CDT	197	A	104.18	A
USGS	08068800	2017-06-05 00:45	CDT	193	A	104.14	A
USGS	08068800	2017-06-05 01:00	CDT	191	A	104.12	A
USGS	08068800	2017-06-05 01:15	CDT	189	A	104.10	A
USGS	08068800	2017-06-05 01:30	CDT	189	A	104.10	A
USGS	08068800	2017-06-05 01:45	CDT	185	A	104.07	A
USGS	08068800	2017-06-05 02:00	CDT	182	A	104.04	A
USGS	08068800	2017-06-05 02:15	CDT	181	A	104.03	A
USGS	08068800	2017-06-05 02:30	CDT	180	A	104.02	A
USGS	08068800	2017-06-05 02:45	CDT	179	A	104.01	A
USGS	08068800	2017-06-05 03:00	CDT	177	A	103.99	A
USGS	08068800	2017-06-05 03:15	CDT	177	A	103.99	A
USGS	08068800	2017-06-05 03:30	CDT	175	A	103.97	A
USGS	08068800	2017-06-05 03:45	CDT	175	A	103.97	A
USGS	08068800	2017-06-05 04:00	CDT	172	A	103.94	A
USGS	08068800	2017-06-05 04:15	CDT	168	A	103.91	A
USGS	08068800	2017-06-05 04:30	CDT	170	A	103.92	A
USGS	08068800	2017-06-05 04:45	CDT	165	A	103.88	A
USGS	08068800	2017-06-05 05:00	CDT	165	A	103.88	A
USGS	08068800	2017-06-05 05:15	CDT	164	A	103.87	A
USGS	08068800	2017-06-05 05:30	CDT	161	A	103.84	A
USGS	08068800	2017-06-05 05:45	CDT	159	A	103.82	A
USGS	08068800	2017-06-05 06:00	CDT	158	A	103.81	A
USGS	08068800	2017-06-05 06:15	CDT	158	A	103.81	A
USGS	08068800	2017-06-05 06:30	CDT	155	A	103.78	A
USGS	08068800	2017-06-05 06:45	CDT	153	A	103.77	A
USGS	08068800	2017-06-05 07:00	CDT	153	A	103.77	A
USGS	08068800	2017-06-05 07:15	CDT	149	A	103.73	A
USGS	08068800	2017-06-05 07:30	CDT	147	A	103.71	A
USGS	08068800	2017-06-05 07:45	CDT	146	A	103.70	A
USGS	08068800	2017-06-05 08:00	CDT	146	A	103.70	A
USGS	08068800	2017-06-05 08:15	CDT	145	A	103.69	A
USGS	08068800	2017-06-05 08:30	CDT	144	A	103.68	A
USGS	08068800	2017-06-05 08:45	CDT	144	A	103.68	A
USGS	08068800	2017-06-05 09:00	CDT	144	A	103.68	A
USGS	08068800	2017-06-05 09:15	CDT	143	A	103.67	A
USGS	08068800	2017-06-05 09:30	CDT	142	A	103.66	A
USGS	08068800	2017-06-05 09:45	CDT	141	A	103.65	A
USGS	08068800	2017-06-05 10:00	CDT	142	A	103.66	A
USGS	08068800	2017-06-05 10:15	CDT	140	A	103.64	A
USGS	08068800	2017-06-05 10:30	CDT	139	A	103.63	A
USGS	08068800	2017-06-05 10:45	CDT	139	A	103.63	A
USGS	08068800	2017-06-05 11:00	CDT	138	A	103.62	A
USGS	08068800	2017-06-05 11:15	CDT	137	A	103.61	A
USGS	08068800	2017-06-05 11:30	CDT	136	A	103.60	A
USGS	08068800	2017-06-05 11:45	CDT	135	A	103.59	A
USGS	08068800	2017-06-05 12:00	CDT	135	A	103.59	A
USGS	08068800	2017-06-05 12:15	CDT	135	A	103.59	A
USGS	08068800	2017-06-05 12:30	CDT	133	A	103.57	A
USGS	08068800	2017-06-05 12:45	CDT	133	A	103.57	A
USGS	08068800	2017-06-05 13:00	CDT	131	A	103.55	A
USGS	08068800	2017-06-05 13:15	CDT	131	A	103.55	A
USGS	08068800	2017-06-05 13:30	CDT	128	A	103.52	A
USGS	08068800	2017-06-05 13:45	CDT	128	A	103.52	A
USGS	08068800	2017-06-05 14:00	CDT	128	A	103.52	A
USGS	08068800	2017-06-05 14:15	CDT	127	A	103.51	A
USGS	08068800	2017-06-05 14:30	CDT	126	A	103.50	A
USGS	08068800	2017-06-05 14:45	CDT	125	A	103.49	A
USGS	08068800	2017-06-05 15:00	CDT	125	A	103.49	A
USGS	08068800	2017-06-05 15:15	CDT	123	A	103.47	A
USGS	08068800	2017-06-05 15:30	CDT	123	A	103.47	A
USGS	08068800	2017-06-05 15:45	CDT	123	A	103.47	A
USGS	08068800	2017-06-05 16:00	CDT	121	A	103.45	A
USGS	08068800	2017-06-05 16:15	CDT	119	A	103.44	A
USGS	08068800	2017-06-05 16:30	CDT	121	A	103.45	A
USGS	08068800	2017-06-05 16:45	CDT	118	A	103.43	A
USGS	08068800	2017-06-05 17:00	CDT	117	A	103.42	A
USGS	08068800	2017-06-05 17:15	CDT	116	A	103.41	A
USGS	08068800	2017-06-05 17:30	CDT	116	A	103.41	A
USGS	08068800	2017-06-05 17:45	CDT	115	A	103.40	A
USGS	08068800	2017-06-05 18:00	CDT	114	A	103.39	A
USGS	08068800	2017-06-05 18:15	CDT	114	A	103.39	A
USGS	08068800	2017-06-05 18:30	CDT	113	A	103.38	A
USGS	08068800	2017-06-05 18:45	CDT	112	A	103.37	A
USGS	08068800	2017-06-05 19:00	CDT	111	A	103.36	A
USGS	08068800	2017-06-05 19:15	CDT	110	A	103.35	A
USGS	08068800	2017-06-05 19:30	CDT	110	A	103.35	A
USGS	08068800	2017-06-05 19:45	CDT	109	A	103.34	A
USGS	08068800	2017-06-05 20:00	CDT	108	A	103.33	A
USGS	08068800	2017-06-05 20:15	CDT	108	A	103.33	A
USGS	08068800	2017-06-05 20:30	CDT	108	A	103.32	A
USGS	08068800	2017-06-05 20:45	CDT	106	A	103.30	A
USGS	08068800	2017-06-05 21:00	CDT	106	A	103.30	A
USGS	08068800	2017-06-05 21:15	CDT	105	A	103.29	A
USGS	08068800	2017-06-05 21:30	CDT	104	A	103.28	A
USGS	08068800	2017-06-05 21:45	CDT	104	A	103.28	A
USGS	08068800	2017-06-05 22:00	CDT	103	A	103.27	A
USGS	08068800	2017-06-05 22:15	CDT	102	A	103.26	A
USGS	08068800	2017-06-05 22:30	CDT	101	A	103.25	A
USGS	08068800	2017-06-05 22:45	CDT	101	A	103.25	A
USGS	08068800	2017-06-05 23:00	CDT	99.9	A	103.24	A
USGS	08068800	2017-06-05 23:15	CDT	99.0	A	103.23	A
USGS	08068800	2017-06-05 23:30	CDT	97.1	A	103.21	A
USGS	08068800	2017-06-05 23:45	CDT	97.1	A	103.21	A
USGS	08068800	2017-06-06 00:00	CDT	97.1	A	103.21	A
USGS	08068800	2017-06-06 00:15	CDT	97.1	A	103.21	A
USGS	08068800	2017-06-06 00:30	CDT	96.2	A	103.20	A
USGS	08068800	2017-06-06 00:45	CDT	94.4	A	103.18	A
USGS	08068800	2017-06-06 01:00	CDT	94.4	A	103.18	A
USGS	08068800	2017-06-06 01:15	CDT	93.5	A	103.17	A
USGS	08068800	2017-06-06 01:30	CDT	92.5	A	103.16	A
USGS	08068800	2017-06-06 01:45	CDT	92.5	A	103.16	A
USGS	08068800	2017-06-06 02:00	CDT	91.6	A	103.15	A
USGS	08068800	2017-06-06 02:15	CDT	89.7	A	103.13	A
USGS	08068800	2017-06-06 02:30	CDT	89.7	A	103.13	A
USGS	08068800	2017-06-06 02:45	CDT	89.7	A	103.13	A
USGS	08068800	2017-06-06 03:00	CDT	88.7	A	103.12	A
USGS	08068800	2017-06-06 03:15	CDT	87.8	A	103.11	A
USGS	08068800	2017-06-06 03:30	CDT	86.9	A	103.10	A
USGS	08068800	2017-06-06 03:45	CDT	86.0	A	103.09	A
USGS	08068800	2017-06-06 04:00	CDT	86.0	A	103.09	A
USGS	08068800	2017-06-06 04:15	CDT	86.0	A	103.09	A
USGS	08068800	2017-06-06 04:30	CDT	84.1	A	103.07	A
USGS	08068800	2017-06-06 04:45	CDT	84.1	A	103.07	A
USGS	08068800	2017-06-06 05:00	CDT	84.1	A	103.07	A
USGS	08068800	2017-06-06 05:15	CDT	84.1	A	103.07	A
USGS	08068800	2017-06-06 05:30	CDT	84.1	A	103.07	A
USGS	08068800	2017-06-06 05:45	CDT	84.1	A	103.07	A
USGS	08068800	2017-06-06 06:00	CDT	85.1	A	103.08	A
USGS	08068800	2017-06-06 06:15	CDT	85.1	A	103.08	A
USGS	08068800	2017-06-06 06:30	CDT	86.0	A	103.09	A
USGS	08068800	2017-06-06 06:45	CDT	86.9	A	103.10	A
USGS	08068800	2017-06-06 07:00	CDT	86.9	A	103.10	A
USGS	08068800	2017-06-06 07:15	CDT	87.8	A	103.11	A
USGS	08068800	2017-06-06 07:30	CDT	88.7	A	103.12	A
USGS	08068800	2017-06-06 07:45	CDT	90.6	A	103.14	A
USGS	08068800	2017-06-06 08:00	CDT	90.6	A	103.14	A
USGS	08068800	2017-06-06 08:15	CDT	91.5	A	103.15	A
USGS	08068800	2017-06-06 08:30	CDT	92.5	A	103.16	A
USGS	08068800	2017-06-06 08:45	CDT	93.5	A	103.17	A
USGS	08068800	2017-06-06 09:00	CDT	93.5	A	103.17	A
USGS	08068800	2017-06-06 09:15	CDT	95.3	A	103.18	A
USGS	08068800	2017-06-06 09:30	CDT	96.2	A	103.19	A
USGS	08068800	2017-06-06 09:45	CDT	96.2	A	103.19	A
USGS	08068800	2017-06-06 10:00	CDT	96.2	A	103.19	A
USGS	08068800	2017-06-06 10:15	CDT	95.3	A	103.18	A
USGS	08068800	2017-06-06 10:30	CDT	95.3	A	103.18	A
USGS	08068800	2017-06-06 10:45	CDT	95.3	A	103.18	A
USGS	08068800	2017-06-06 11:00	CDT	95.3	A	103.18	A
USGS	08068800	2017-06-06 11:15	CDT	95.3	A	103.18	A
USGS	08068800	2017-06-06 11:30	CDT	95.3	A	103.18	A
USGS	08068800	2017-06-06 11:45	CDT	94.4	A	103.17	A
USGS	08068800	2017-06-06 12:00	CDT	94.4	A	103.17	A
USGS	08068800	2017-06-06 12:15	CDT	94.4	A	103.17	A
USGS	08068800	2017-06-06 12:30	CDT	93.4	A	103.16	A
USGS	08068800	2017-06-06 12:45	CDT	93.4	A	103.16	A
USGS	08068800	2017-06-06 13:00	CDT	92.5	A	103.15	A
USGS	08068800	2017-06-06 13:15	CDT	91.5	A	103.14	A
USGS	08068800	2017-06-06 13:30	CDT	90.6	A	103.13	A
USGS	08068800	2017-06-06 13:45	CDT	91.5	A	103.14	A
USGS	08068800	2017-06-06 14:00	CDT	89.7	A	103.12	A
USGS	08068800	2017-06-06 14:15	CDT	89.7	A	103.12	A
USGS	08068800	2017-06-06 14:30	CDT	88.7	A	103.11	A
USGS	08068800	2017-06-06 14:45	CDT	87.8	A	103.10	A
USGS	08068800	2017-06-06 15:00	CDT	86.9	A	103.09	A
USGS	08068800	2017-06-06 15:15	CDT	86.0	A	103.08	A
USGS	08068800	2017-06-06 15:30	CDT	85.0	A	103.07	A
USGS	08068800	2017-06-06 15:45	CDT	84.1	A	103.06	A
USGS	08068800	2017-06-06 16:00	CDT	83.2	A	103.05	A
USGS	08068800	2017-06-06 16:15	CDT	82.3	A	103.04	A
USGS	08068800	2017-06-06 16:30	CDT	81.5	A	103.03	A
USGS	08068800	2017-06-06 16:45	CDT	81.5	A	103.03	A
USGS	08068800	2017-06-06 17:00	CDT	80.6	A	103.02	A
USGS	08068800	2017-06-06 17:15	CDT	79.7	A	103.01	A
USGS	08068800	2017-06-06 17:30	CDT	78.8	A	103.00	A
USGS	08068800	2017-06-06 17:45	CDT	77.9	A	102.99	A
USGS	08068800	2017-06-06 18:00	CDT	77.1	A	102.98	A
USGS	08068800	2017-06-06 18:15	CDT	77.1	A	102.98	A
USGS	08068800	2017-06-06 18:30	CDT	76.2	A	102.97	A
USGS	08068800	2017-06-06 18:45	CDT	75.4	A	102.96	A
USGS	08068800	2017-06-06 19:00	CDT	74.5	A	102.95	A
USGS	08068800	2017-06-06 19:15	CDT	74.5	A	102.95	A
USGS	08068800	2017-06-06 19:30	CDT	72.8	A	102.93	A
USGS	08068800	2017-06-06 19:45	CDT	72.8	A	102.93	A
