,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,2017-08-26 17:02:00,15.239101000000002,15.631110999999999,15.138513,15.5331745,15.28086,15.434604,14.859871,15.7096615,9.438664,15.433627,15.949827,9.438461,15.453096,15.348235,15.920434,14.733158,15.048399,14.977601000000002,14.825367000000002,9.438412,15.858982,15.642795999999999,15.341551999999998,15.868996,14.983304,15.974719,14.853487,14.532275,15.198572,15.871973,15.06828,15.866399,15.580945000000002,15.728007999999999,14.874297,16.024698,15.782355,15.041251999999998,15.822848,11.969312,15.46356,15.973304999999998,15.946037,15.668343,14.989482,15.501866,15.245989000000002,14.826298000000001,15.905039000000002,15.589035999999998,15.930152,9.438424000000001,15.034675,15.007647,15.42705,15.846651000000001,15.384938,15.289682999999998,15.914807,15.499258,15.869834,15.274517000000001,13.875444,15.82233,16.014713,15.240341,15.8723135
872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,872,2017-08-26 17:04:00,15.238384,15.631723000000001,15.138525,15.53209,15.280479,15.435260999999999,14.860611,15.709726999999999,9.438623,15.432433999999999,15.949055,9.438419,15.453829,15.347161999999999,15.919633,14.737074,15.049827,14.977870999999999,14.828856,9.438366,15.858083,15.641820000000001,15.343336,15.868077,14.986376000000002,15.974063000000001,14.857479,14.536547,15.200875,15.871751999999999,15.071809,15.865589000000002,15.579709,15.728466000000001,14.876822,16.024006,15.781073,15.041541,15.822569,12.097755000000001,15.463275,15.972698000000001,15.945355,15.669167999999999,14.990745,15.502761999999999,15.245632,14.82695,15.904320000000002,15.5879,15.929735999999998,9.438388,15.035215,15.013012,15.428273,15.84632,15.383957999999998,15.289102,15.914177,15.50085,15.868832,15.273882999999998,13.917198,15.82124,16.014181,15.239472,15.871505
873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,2017-08-26 17:06:00,15.237666,15.632325,15.13854,15.531006,15.280093,15.435910999999999,14.861343,15.709786,9.438577,15.431239999999999,15.948282999999998,9.438372,15.454556,15.346094,15.918832,14.740956,15.051238,14.978143,14.832381,9.438315,15.857185,15.640844,15.345107,15.867154999999999,14.989420999999998,15.973405999999999,14.8614435,14.540714000000001,15.203162,15.871528,15.075339,15.864776999999998,15.578472,15.728914000000001,14.879323,16.023310000000002,15.779788,15.041839000000001,15.822285999999998,12.226061,15.462979999999998,15.972093,15.944674,15.669985,14.992018,15.503644,15.245285999999998,14.827613000000001,15.903601,15.586764000000002,15.929319,9.438347,15.035748000000002,15.018320000000001,15.429487,15.845988,15.382983,15.288520000000002,15.913545999999998,15.502448999999999,15.867829,15.273244,13.955546,15.820148000000001,16.013647,15.238603,15.870696
874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,2017-08-26 17:08:00,15.236939,15.632916,15.138556,15.529917000000001,15.279697,15.436551000000001,14.862065,15.709838000000001,9.438525,15.430044,15.947509,9.438317999999999,15.455276,15.345026999999998,15.918029,14.744807999999999,15.0526285,14.978414,14.835942,9.438260000000001,15.856286,15.639866,15.346862,15.866226999999999,14.992437,15.972748000000001,14.865378,14.544806,15.205431,15.8713,15.078868,15.863959,15.577231,15.729353,14.881796,16.022612,15.778501,15.042143,15.821997,12.350677000000001,15.462671,15.971484,15.94399,15.670789000000001,14.993299,15.504508,15.244945,14.828284,15.902879,15.585626999999999,15.928899,9.438301,15.036266,15.023587,15.430692,15.845652,15.382009,15.287934,15.912911,15.504047,15.866825,15.272596,13.99174,15.819051000000002,16.01311,15.237732999999999,15.869884
875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,2017-08-26 17:10:00,15.236204999999998,15.633495000000002,15.138571,15.528825,15.279293,15.437180499999998,14.862776,15.709882,9.438468,15.428845,15.9467325,9.438262,15.455985,15.343960999999998,15.917225,14.748629999999999,15.053999,14.978682999999998,14.8395405,9.4382,15.855386,15.6388855,15.348602,15.865295999999999,14.9954,15.972087,14.869273000000002,14.548835999999998,15.207670000000002,15.871069,15.0823965,15.863139000000002,15.575988,15.729779999999998,14.884243,16.021912,15.777211,15.042454000000001,15.821703,12.472136,15.46235,15.970873000000001,15.943303,15.671581,14.994588,15.505354,15.24461,14.828964000000001,15.902156,15.584487,15.928475,9.438251,15.03677,15.028832000000001,15.431884,15.845312,15.381035,15.287344000000001,15.912273,15.50564,15.865821,15.271942999999998,14.026817,15.817948999999999,16.01257,15.236866000000001,15.869067
876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,876,2017-08-26 17:12:00,15.235466,15.634064000000002,15.138587,15.527728,15.278879000000002,15.437801,14.863475,15.709918,9.438407000000002,15.427645000000002,15.945954,9.438201,15.456688,15.342896,15.916419,14.752434,15.055349,14.978954000000002,14.843175,9.438137,15.854482999999998,15.637901999999999,15.350326999999998,15.864362,14.998317000000002,15.971425,14.87314,14.55282,15.209883,15.870833,15.085923,15.862316,15.574741,15.730198000000001,14.886663,16.021207999999998,15.77592,15.042773,15.821404,12.5932,15.462016,15.970260999999999,15.942614,15.672363,14.995885,15.506179999999999,15.244284,14.829654000000001,15.901431,15.583348,15.928049,9.438196000000001,15.037262,15.034063,15.433065,15.844970000000002,15.380060999999998,15.28675,15.911632999999998,15.507222,15.864817000000002,15.271282000000001,14.059448,15.816844,16.012026000000002,15.236004000000001,15.868246
877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,877,2017-08-26 17:14:00,15.234718,15.634621,15.138604999999998,15.526628,15.278458,15.438413,14.864162,15.709948,9.438343,15.426442000000002,15.945175,9.438138,15.457382,15.341834,15.915612,14.756215,15.056679999999998,14.979226999999998,14.846847,9.438071,15.853579000000002,15.636915,15.352037,15.863423999999998,15.00119,15.970760999999998,14.876981,14.556737,15.212074,15.870595000000002,15.08945,15.861491000000001,15.573493,15.730606,14.889056,16.020502,15.774628,15.043102,15.821101,12.714011,15.461671,15.969645499999999,15.941922,15.673134,14.99719,15.506985999999998,15.243966,14.830353,15.900704,15.582207999999998,15.927619,9.438139,15.037741,15.039279999999998,15.434236,15.8446245,15.379089000000002,15.286153,15.91099,15.508789000000002,15.8638115,15.270617499999998,14.090135,15.815735,16.011478,15.235147,15.867419
878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,2017-08-26 17:16:00,15.233966,15.635166,15.138625,15.525522,15.278027,15.439014000000002,14.864838,15.709968,9.438275,15.425238,15.944395000000002,9.438072,15.458069,15.340775500000001,15.914804,14.759964000000002,15.057989,14.979501,14.850551,9.4380045,15.852673,15.635926000000001,15.353732,15.862484,15.004023000000002,15.970096,14.880794,14.560587,15.214248,15.870351999999999,15.0929785,15.860665,15.572241,15.731004,14.891425,16.019794,15.773334,15.043441,15.820792,12.831716,15.461312,15.969028,15.94123,15.673893,14.998507,15.50777,15.243657,14.831063,15.899977,15.581067000000001,15.927187,9.438080000000001,15.038207,15.044476500000002,15.435394,15.844275,15.378117,15.285552,15.910343,15.510337,15.862806,15.269946,14.118862,15.814613,16.01093,15.234298,15.866589
879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879,2017-08-26 17:18:00,15.233219,15.635710999999999,15.138658,15.524423,15.2775955,15.439618,14.86551,15.70999,9.438217,15.424041,15.943622,9.438016000000001,15.458759,15.339729,15.914004,14.763679500000002,15.059288,14.979785999999999,14.854295,9.437946,15.851774,15.634943,15.355421,15.861548999999998,15.006823,15.969437,14.884589000000002,14.564388000000001,15.216413500000002,15.870114000000001,15.096519,15.859846,15.570995000000002,15.731401000000002,14.893776999999998,16.019094,15.772048000000002,15.043798,15.820487,12.939406,15.460952,15.968418,15.940544,15.67465,14.999844,15.508541000000001,15.243367,14.831793,15.899254999999998,15.579935,15.926761,9.438028,15.038670000000002,15.049659,15.43655,15.843932999999998,15.377152,15.284958,15.9097,15.511873999999999,15.86181,15.269278,14.145537,15.813476000000001,16.010386999999998,15.233460999999998,15.865757
880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,2017-08-26 17:20:00,15.232467000000002,15.636241,15.138689,15.523315,15.277154,15.440209,14.866169,15.710001,9.438157,15.422839000000002,15.942844,9.437961,15.45944,15.338685,15.913199,14.767354999999998,15.060563,14.980072,14.858065,9.437889,15.850871,15.633954999999998,15.357094,15.860609,15.009589000000002,15.968775,14.888357999999998,14.568124,15.218557999999998,15.869871,15.100060999999998,15.859022,15.569743,15.731786999999999,14.896097,16.018389000000006,15.770758,15.044163000000001,15.820176000000002,13.046543,15.460577,15.967804000000001,15.939855,15.675395000000002,15.001189000000002,15.509288,15.243084,14.832531,15.898528,15.578798,15.926329999999998,9.437975999999999,15.039119,15.054810999999999,15.437694,15.843584,15.3761835,15.284357,15.909052,15.513385999999999,15.860809,15.2686,14.170241,15.812326,16.00984,15.232629000000001,15.864917
881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,2017-08-26 17:22:00,15.231708,15.636759,15.138721,15.522201999999998,15.2767,15.440791,14.866814000000002,15.710003,9.438098,15.421632999999998,15.942062,9.437904,15.460110999999998,15.337643,15.91239,14.771035999999999,15.061816,14.980357999999999,14.861866,9.437833,15.849965,15.632960999999998,15.35875,15.859663000000001,15.012322,15.968107999999999,14.892102,14.571806,15.220682,15.869622,15.103602,15.858193,15.568485,15.732161499999998,14.898381,16.01768,15.769465,15.044535,15.819860999999998,13.152522,15.460188,15.967185,15.939159,15.676127,15.0025425,15.510010999999999,15.242807,14.833276999999999,15.897795,15.577657,15.925894,9.437923,15.039553,15.059922,15.438824,15.843229999999998,15.375210999999998,15.283751,15.908397,15.514873000000001,15.859806,15.267914999999999,14.192993,15.811167999999999,16.009289000000006,15.231798000000001,15.864068
882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,882,2017-08-26 17:24:00,15.230964000000002,15.637285,15.138775,15.521103,15.276257,15.441384,14.867466,15.710016,9.438065,15.420442000000001,15.941296,9.437873,15.460794,15.336621,15.911596,14.774742000000002,15.063068,14.980665,14.8657055,9.437801,15.849075,15.631982999999998,15.360412,15.858732999999999,15.015046,15.96746,14.89584,14.575432999999999,15.222808,15.869388,15.107162,15.857381,15.567242000000002,15.732548000000001,14.900646,16.016987,15.768196,15.044934,15.819560999999998,13.253179999999999,15.4598055,15.966584,15.938479999999998,15.676867999999999,15.003926000000002,15.510729999999999,15.242558,14.83405,15.897078,15.576532,15.925474,9.437894,15.039994,15.065017000000001,15.439963,15.842891,15.374254,15.283159,15.907757,15.516354999999999,15.858821,15.267241,14.213964,15.810020000000002,16.008757,15.23099,15.863234
883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,2017-08-26 17:26:00,15.230209,15.6377945,15.1388235,15.519993,15.275798000000002,15.441962,14.8681,15.710016,9.438034,15.419242,15.940519,9.437845,15.461464,15.335595000000001,15.910796,14.778442000000002,15.064293,14.980967999999999,14.86956,9.437773,15.848176,15.630993,15.362054999999998,15.857793,15.0177355,15.966804500000002,14.89954,14.578976,15.224912,15.869145000000001,15.110714000000002,15.85656,15.565989000000002,15.732920000000002,14.902871,16.016287,15.766922,15.045335999999999,15.819251,13.345389,15.459406,15.965976000000001,15.937793,15.677594000000001,15.005314000000002,15.511422,15.242309,14.834826999999999,15.896351999999998,15.575398999999999,15.925046,9.437866,15.040418,15.070073,15.441087,15.842541,15.37329,15.282559,15.907108,15.517807000000001,15.857827,15.266554000000001,14.233135999999998,15.808860999999998,16.008217000000002,15.230182999999998,15.862389
884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,884,2017-08-26 17:28:00,15.229447,15.63829,15.138869,15.518875,15.275327,15.44253,14.86872,15.710007000000001,9.438006,15.418034,15.939739,9.437819500000002,15.462122,15.334566,15.909991,14.782160000000001,15.065495,14.981269000000001,14.873443,9.437748,15.847271,15.629995000000001,15.363670999999998,15.856848000000001,15.020392,15.966145499999998,14.903192,14.582444,15.226997,15.868897,15.114254999999998,15.855732000000001,15.564728,15.733279999999999,14.905060999999998,16.015585,15.765642,15.045742,15.818933,13.431447,15.458991,15.965363,15.9370985,15.678308,15.006704999999998,15.512089999999999,15.242064,14.835609,15.89562,15.574260999999998,15.924613,9.437841,15.040825,15.0751,15.442196,15.842185999999998,15.372319,15.281951999999999,15.906454,15.519236,15.856828,15.265857,14.251027,15.807692999999999,16.007671,15.229377,15.861537
885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,885,2017-08-26 17:30:00,15.228720999999998,15.638819,15.138959,15.517793,15.274885,15.443130499999999,14.869368,15.710029,9.438019,15.4168625,15.938996,9.437833,15.462813,15.33358,15.909227,14.785904,15.066715,14.981611,14.877394,9.437761,15.846404,15.629036,15.365289,15.855938,15.023060999999998,15.965527999999999,14.906857,14.585892000000001,15.229105,15.868685000000001,15.117833,15.854942000000001,15.563504,15.733675,14.907264,16.01492,15.764406,15.046192999999999,15.81865,13.512188,15.458606,15.964788,15.936443,15.679054,15.008136,15.512775,15.24187,14.836435999999999,15.894928,15.573163000000001,15.924220000000002,9.437852000000001,15.041263,15.080141000000001,15.4433365,15.841868,15.371388,15.281382,15.905838,15.520682,15.855867000000002,15.265193,14.267769,15.806560500000002,16.007166,15.228614000000002,15.860719
886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,886,2017-08-26 17:32:00,15.227985,15.63933,15.139045,15.516698000000002,15.27443,15.443717999999999,14.87,15.710038,9.438038,15.415681,15.938245000000002,9.437854,15.463491,15.33259,15.908454999999998,14.789625,15.067911,14.98195,14.881377,9.437782,15.845528,15.628064000000002,15.366877,15.855019,15.025698,15.964903,14.910486,14.589288,15.231189,15.868464000000001,15.121396,15.854142999999999,15.562270000000002,15.734055499999998,14.909432999999998,16.01425,15.763162,15.046647,15.8183565,13.588231,15.458201999999998,15.964209,15.935779,15.679785,15.0095625,15.513433,15.241676000000002,14.837267,15.894229,15.572054999999999,15.923819,9.437868,15.041683,15.085137,15.444461,15.841541000000001,15.370448,15.280803,15.905212,15.5220995,15.8548975,15.264519,14.283241,15.805417000000002,16.006657,15.227848000000002,15.859889
